locked_card_id,fit_slot,card_title,review_wave,review_lane,source_search_intensity,first_reviewer_role,second_reviewer_role,evidence_gap_statement,kill_switch_question,manual_fields_to_complete_first,ssg_fit_band,translation_band,market_realism_band,failure_risk_band,source_confidence_band,primary_risk_focus,usable_article_rows_band,korean_article_rows_band,source_rebuild_priority,source_rebuild_lane,source_file_status,required_source_bundle,public_search_templates,stat_video_done_definition,feasibility_done_definition,manual_unlock_minimum_fields,source_rebuild_release_policy,candidate_name_release_allowed,score_release_allowed,rank_release_allowed,shortlist_label_allowed,is_final_recommendation,scouting_card_release_allowed,manual_review_unlock_allowed,recommendation_label
LOCKED-FH-6CE4F17560,foreign_hitter,Locked OF/DH fit review card,wave_1_evidence_read_now,contract_access_check,existing_source_review,source_contract_reviewer,hitter_video_reviewer,Contract/access risk is still the first disproof target.,Does video/stat review show a contact-floor or defensive-role flaw that cancels the SSG fit?,review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|translation_confidence_20_80|contract_feasibility_grade_20_80,above_average,above_average,strong,lower_current_risk,strong,contract/access,rich_6_plus,none,P0_read_existing_source_now,targeted_contract_access_read,not_started_locked,current_stat_page|recent_video_or_scouting_report|contract_access_source|medical_current_status_source|of_dh_role_and_defense_source|korea_or_overseas_willingness_source_if_available,[internal_card_name] stats 2026|[internal_card_name] video 2026|[internal_card_name] contract option salary|[internal_card_name] injury rehab availability|[internal_card_name] outfield defense role|[internal_card_name] platoon contact strikeout,"Attach one stat page, one recent video/report, and note contact floor plus OF/DH role evidence.","Verify contract/access, current roster or transaction status, medical availability, and Korea/overseas openness if available.",stat_source_url_1|video_source_url_1|contract_source_url|medical_source_url|primary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|translation_confidence_20_80|reviewer_summary|continue_or_kill_reason,locked_source_rebuild_packet_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-76729663EF,foreign_pitcher,Locked SP/multi-inning fit review card,wave_1_rebuild_source_first,pitcher_source_and_workload_rebuild,cold_start_source_build,source_contract_reviewer,medical_workload_reviewer,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,strong,strong,strong,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,not_started_locked,current_stat_page|recent_video_or_scouting_report|transaction_or_roster_status_source|workload_starter_runway_source|medical_current_status_source|contract_access_source|korea_or_overseas_willingness_source_if_available,[internal_card_name] stats 2026|[internal_card_name] video 2026|[internal_card_name] contract option salary|[internal_card_name] injury rehab availability|[internal_card_name] starter workload pitch count|[internal_card_name] transaction roster status,"Attach one stat page, one recent video/report, one workload/role source, and note starter or multi-inning runway.","Verify contract/access, current roster or transaction status, medical availability, and Korea/overseas openness if available.",stat_source_url_1|video_source_url_1|contract_source_url|medical_source_url|primary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80|reviewer_summary|continue_or_kill_reason,locked_source_rebuild_packet_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-87EAB76E49,foreign_pitcher,Locked SP/multi-inning fit review card,wave_1_rebuild_source_first,pitcher_source_and_workload_rebuild,cold_start_source_build,source_contract_reviewer,medical_workload_reviewer,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,above_average,above_average,strong,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,not_started_locked,current_stat_page|recent_video_or_scouting_report|transaction_or_roster_status_source|workload_starter_runway_source|medical_current_status_source|contract_access_source|korea_or_overseas_willingness_source_if_available,[internal_card_name] stats 2026|[internal_card_name] video 2026|[internal_card_name] contract option salary|[internal_card_name] injury rehab availability|[internal_card_name] starter workload pitch count|[internal_card_name] transaction roster status,"Attach one stat page, one recent video/report, one workload/role source, and note starter or multi-inning runway.","Verify contract/access, current roster or transaction status, medical availability, and Korea/overseas openness if available.",stat_source_url_1|video_source_url_1|contract_source_url|medical_source_url|primary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80|reviewer_summary|continue_or_kill_reason,locked_source_rebuild_packet_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-9167BDD3A2,foreign_pitcher,Locked SP/multi-inning fit review card,wave_1_rebuild_source_first,pitcher_source_and_workload_rebuild,cold_start_source_build,source_contract_reviewer,medical_workload_reviewer,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,above_average,above_average,strong,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,not_started_locked,current_stat_page|recent_video_or_scouting_report|transaction_or_roster_status_source|workload_starter_runway_source|medical_current_status_source|contract_access_source|korea_or_overseas_willingness_source_if_available,[internal_card_name] stats 2026|[internal_card_name] video 2026|[internal_card_name] contract option salary|[internal_card_name] injury rehab availability|[internal_card_name] starter workload pitch count|[internal_card_name] transaction roster status,"Attach one stat page, one recent video/report, one workload/role source, and note starter or multi-inning runway.","Verify contract/access, current roster or transaction status, medical availability, and Korea/overseas openness if available.",stat_source_url_1|video_source_url_1|contract_source_url|medical_source_url|primary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80|reviewer_summary|continue_or_kill_reason,locked_source_rebuild_packet_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-92A593129E,foreign_pitcher,Locked SP/multi-inning fit review card,wave_1_rebuild_source_first,pitcher_source_and_workload_rebuild,cold_start_source_build,source_contract_reviewer,medical_workload_reviewer,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,above_average,strong,strong,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,not_started_locked,current_stat_page|recent_video_or_scouting_report|transaction_or_roster_status_source|workload_starter_runway_source|medical_current_status_source|contract_access_source|korea_or_overseas_willingness_source_if_available,[internal_card_name] stats 2026|[internal_card_name] video 2026|[internal_card_name] contract option salary|[internal_card_name] injury rehab availability|[internal_card_name] starter workload pitch count|[internal_card_name] transaction roster status,"Attach one stat page, one recent video/report, one workload/role source, and note starter or multi-inning runway.","Verify contract/access, current roster or transaction status, medical availability, and Korea/overseas openness if available.",stat_source_url_1|video_source_url_1|contract_source_url|medical_source_url|primary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80|reviewer_summary|continue_or_kill_reason,locked_source_rebuild_packet_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-9361EF7FF3,foreign_pitcher,Locked SP/multi-inning fit review card,wave_1_rebuild_source_first,pitcher_source_and_workload_rebuild,cold_start_source_build,source_contract_reviewer,medical_workload_reviewer,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,above_average,above_average,strong,manageable_risk,weak_or_unknown,role-fit|data gap,none,none,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,not_started_locked,current_stat_page|recent_video_or_scouting_report|transaction_or_roster_status_source|workload_starter_runway_source|medical_current_status_source|contract_access_source|korea_or_overseas_willingness_source_if_available,[internal_card_name] stats 2026|[internal_card_name] video 2026|[internal_card_name] contract option salary|[internal_card_name] injury rehab availability|[internal_card_name] starter workload pitch count|[internal_card_name] transaction roster status,"Attach one stat page, one recent video/report, one workload/role source, and note starter or multi-inning runway.","Verify contract/access, current roster or transaction status, medical availability, and Korea/overseas openness if available.",stat_source_url_1|video_source_url_1|contract_source_url|medical_source_url|primary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80|reviewer_summary|continue_or_kill_reason,locked_source_rebuild_packet_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-99D90E747F,foreign_pitcher,Locked SP/multi-inning fit review card,wave_1_rebuild_source_first,pitcher_source_and_workload_rebuild,cold_start_source_build,source_contract_reviewer,medical_workload_reviewer,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,strong,above_average,strong,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,not_started_locked,current_stat_page|recent_video_or_scouting_report|transaction_or_roster_status_source|workload_starter_runway_source|medical_current_status_source|contract_access_source|korea_or_overseas_willingness_source_if_available,[internal_card_name] stats 2026|[internal_card_name] video 2026|[internal_card_name] contract option salary|[internal_card_name] injury rehab availability|[internal_card_name] starter workload pitch count|[internal_card_name] transaction roster status,"Attach one stat page, one recent video/report, one workload/role source, and note starter or multi-inning runway.","Verify contract/access, current roster or transaction status, medical availability, and Korea/overseas openness if available.",stat_source_url_1|video_source_url_1|contract_source_url|medical_source_url|primary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80|reviewer_summary|continue_or_kill_reason,locked_source_rebuild_packet_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-A2B7936682,foreign_pitcher,Locked SP/multi-inning fit review card,wave_1_rebuild_source_first,pitcher_source_and_workload_rebuild,cold_start_source_build,source_contract_reviewer,medical_workload_reviewer,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,above_average,above_average,strong,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,not_started_locked,current_stat_page|recent_video_or_scouting_report|transaction_or_roster_status_source|workload_starter_runway_source|medical_current_status_source|contract_access_source|korea_or_overseas_willingness_source_if_available,[internal_card_name] stats 2026|[internal_card_name] video 2026|[internal_card_name] contract option salary|[internal_card_name] injury rehab availability|[internal_card_name] starter workload pitch count|[internal_card_name] transaction roster status,"Attach one stat page, one recent video/report, one workload/role source, and note starter or multi-inning runway.","Verify contract/access, current roster or transaction status, medical availability, and Korea/overseas openness if available.",stat_source_url_1|video_source_url_1|contract_source_url|medical_source_url|primary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80|reviewer_summary|continue_or_kill_reason,locked_source_rebuild_packet_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-A75C50B0B4,foreign_pitcher,Locked SP/multi-inning fit review card,wave_1_rebuild_source_first,pitcher_source_and_workload_rebuild,cold_start_source_build,source_contract_reviewer,medical_workload_reviewer,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,watch,strong,strong,lower_current_risk,weak_or_unknown,data gap,none,none,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,not_started_locked,current_stat_page|recent_video_or_scouting_report|transaction_or_roster_status_source|workload_starter_runway_source|medical_current_status_source|contract_access_source|korea_or_overseas_willingness_source_if_available,[internal_card_name] stats 2026|[internal_card_name] video 2026|[internal_card_name] contract option salary|[internal_card_name] injury rehab availability|[internal_card_name] starter workload pitch count|[internal_card_name] transaction roster status,"Attach one stat page, one recent video/report, one workload/role source, and note starter or multi-inning runway.","Verify contract/access, current roster or transaction status, medical availability, and Korea/overseas openness if available.",stat_source_url_1|video_source_url_1|contract_source_url|medical_source_url|primary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80|reviewer_summary|continue_or_kill_reason,locked_source_rebuild_packet_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-A89FF82F38,foreign_pitcher,Locked SP/multi-inning fit review card,wave_1_rebuild_source_first,pitcher_source_and_workload_rebuild,cold_start_source_build,source_contract_reviewer,medical_workload_reviewer,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,above_average,above_average,strong,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,not_started_locked,current_stat_page|recent_video_or_scouting_report|transaction_or_roster_status_source|workload_starter_runway_source|medical_current_status_source|contract_access_source|korea_or_overseas_willingness_source_if_available,[internal_card_name] stats 2026|[internal_card_name] video 2026|[internal_card_name] contract option salary|[internal_card_name] injury rehab availability|[internal_card_name] starter workload pitch count|[internal_card_name] transaction roster status,"Attach one stat page, one recent video/report, one workload/role source, and note starter or multi-inning runway.","Verify contract/access, current roster or transaction status, medical availability, and Korea/overseas openness if available.",stat_source_url_1|video_source_url_1|contract_source_url|medical_source_url|primary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80|reviewer_summary|continue_or_kill_reason,locked_source_rebuild_packet_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-AF8D48BDDE,foreign_pitcher,Locked SP/multi-inning fit review card,wave_1_rebuild_source_first,pitcher_source_and_workload_rebuild,cold_start_source_build,source_contract_reviewer,medical_workload_reviewer,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,above_average,above_average,strong,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,not_started_locked,current_stat_page|recent_video_or_scouting_report|transaction_or_roster_status_source|workload_starter_runway_source|medical_current_status_source|contract_access_source|korea_or_overseas_willingness_source_if_available,[internal_card_name] stats 2026|[internal_card_name] video 2026|[internal_card_name] contract option salary|[internal_card_name] injury rehab availability|[internal_card_name] starter workload pitch count|[internal_card_name] transaction roster status,"Attach one stat page, one recent video/report, one workload/role source, and note starter or multi-inning runway.","Verify contract/access, current roster or transaction status, medical availability, and Korea/overseas openness if available.",stat_source_url_1|video_source_url_1|contract_source_url|medical_source_url|primary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80|reviewer_summary|continue_or_kill_reason,locked_source_rebuild_packet_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-B9A7C9C9FE,foreign_pitcher,Locked SP/multi-inning fit review card,wave_1_rebuild_source_first,pitcher_source_and_workload_rebuild,cold_start_source_build,source_contract_reviewer,medical_workload_reviewer,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,above_average,above_average,strong,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,not_started_locked,current_stat_page|recent_video_or_scouting_report|transaction_or_roster_status_source|workload_starter_runway_source|medical_current_status_source|contract_access_source|korea_or_overseas_willingness_source_if_available,[internal_card_name] stats 2026|[internal_card_name] video 2026|[internal_card_name] contract option salary|[internal_card_name] injury rehab availability|[internal_card_name] starter workload pitch count|[internal_card_name] transaction roster status,"Attach one stat page, one recent video/report, one workload/role source, and note starter or multi-inning runway.","Verify contract/access, current roster or transaction status, medical availability, and Korea/overseas openness if available.",stat_source_url_1|video_source_url_1|contract_source_url|medical_source_url|primary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80|reviewer_summary|continue_or_kill_reason,locked_source_rebuild_packet_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-C1557E67DB,foreign_pitcher,Locked SP/multi-inning fit review card,wave_1_rebuild_source_first,pitcher_source_and_workload_rebuild,cold_start_source_build,source_contract_reviewer,medical_workload_reviewer,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,above_average,above_average,strong,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,not_started_locked,current_stat_page|recent_video_or_scouting_report|transaction_or_roster_status_source|workload_starter_runway_source|medical_current_status_source|contract_access_source|korea_or_overseas_willingness_source_if_available,[internal_card_name] stats 2026|[internal_card_name] video 2026|[internal_card_name] contract option salary|[internal_card_name] injury rehab availability|[internal_card_name] starter workload pitch count|[internal_card_name] transaction roster status,"Attach one stat page, one recent video/report, one workload/role source, and note starter or multi-inning runway.","Verify contract/access, current roster or transaction status, medical availability, and Korea/overseas openness if available.",stat_source_url_1|video_source_url_1|contract_source_url|medical_source_url|primary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80|reviewer_summary|continue_or_kill_reason,locked_source_rebuild_packet_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-C635554D97,foreign_pitcher,Locked SP/multi-inning fit review card,wave_1_rebuild_source_first,pitcher_source_and_workload_rebuild,cold_start_source_build,source_contract_reviewer,medical_workload_reviewer,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,above_average,above_average,strong,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,not_started_locked,current_stat_page|recent_video_or_scouting_report|transaction_or_roster_status_source|workload_starter_runway_source|medical_current_status_source|contract_access_source|korea_or_overseas_willingness_source_if_available,[internal_card_name] stats 2026|[internal_card_name] video 2026|[internal_card_name] contract option salary|[internal_card_name] injury rehab availability|[internal_card_name] starter workload pitch count|[internal_card_name] transaction roster status,"Attach one stat page, one recent video/report, one workload/role source, and note starter or multi-inning runway.","Verify contract/access, current roster or transaction status, medical availability, and Korea/overseas openness if available.",stat_source_url_1|video_source_url_1|contract_source_url|medical_source_url|primary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80|reviewer_summary|continue_or_kill_reason,locked_source_rebuild_packet_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-D5D250E3EF,foreign_pitcher,Locked SP/multi-inning fit review card,wave_1_rebuild_source_first,pitcher_source_and_workload_rebuild,cold_start_source_build,source_contract_reviewer,medical_workload_reviewer,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,above_average,above_average,strong,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,not_started_locked,current_stat_page|recent_video_or_scouting_report|transaction_or_roster_status_source|workload_starter_runway_source|medical_current_status_source|contract_access_source|korea_or_overseas_willingness_source_if_available,[internal_card_name] stats 2026|[internal_card_name] video 2026|[internal_card_name] contract option salary|[internal_card_name] injury rehab availability|[internal_card_name] starter workload pitch count|[internal_card_name] transaction roster status,"Attach one stat page, one recent video/report, one workload/role source, and note starter or multi-inning runway.","Verify contract/access, current roster or transaction status, medical availability, and Korea/overseas openness if available.",stat_source_url_1|video_source_url_1|contract_source_url|medical_source_url|primary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80|reviewer_summary|continue_or_kill_reason,locked_source_rebuild_packet_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-D6CD1C427F,foreign_pitcher,Locked SP/multi-inning fit review card,wave_1_rebuild_source_first,pitcher_source_and_workload_rebuild,cold_start_source_build,source_contract_reviewer,medical_workload_reviewer,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,above_average,above_average,strong,manageable_risk,weak_or_unknown,contract/access|role-fit|data gap,none,none,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,not_started_locked,current_stat_page|recent_video_or_scouting_report|transaction_or_roster_status_source|workload_starter_runway_source|medical_current_status_source|contract_access_source|korea_or_overseas_willingness_source_if_available,[internal_card_name] stats 2026|[internal_card_name] video 2026|[internal_card_name] contract option salary|[internal_card_name] injury rehab availability|[internal_card_name] starter workload pitch count|[internal_card_name] transaction roster status,"Attach one stat page, one recent video/report, one workload/role source, and note starter or multi-inning runway.","Verify contract/access, current roster or transaction status, medical availability, and Korea/overseas openness if available.",stat_source_url_1|video_source_url_1|contract_source_url|medical_source_url|primary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80|reviewer_summary|continue_or_kill_reason,locked_source_rebuild_packet_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-DACC76EEB3,foreign_pitcher,Locked SP/multi-inning fit review card,wave_1_rebuild_source_first,pitcher_source_and_workload_rebuild,cold_start_source_build,source_contract_reviewer,medical_workload_reviewer,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,above_average,above_average,strong,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,not_started_locked,current_stat_page|recent_video_or_scouting_report|transaction_or_roster_status_source|workload_starter_runway_source|medical_current_status_source|contract_access_source|korea_or_overseas_willingness_source_if_available,[internal_card_name] stats 2026|[internal_card_name] video 2026|[internal_card_name] contract option salary|[internal_card_name] injury rehab availability|[internal_card_name] starter workload pitch count|[internal_card_name] transaction roster status,"Attach one stat page, one recent video/report, one workload/role source, and note starter or multi-inning runway.","Verify contract/access, current roster or transaction status, medical availability, and Korea/overseas openness if available.",stat_source_url_1|video_source_url_1|contract_source_url|medical_source_url|primary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80|reviewer_summary|continue_or_kill_reason,locked_source_rebuild_packet_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-DD086B90B2,foreign_pitcher,Locked SP/multi-inning fit review card,wave_1_rebuild_source_first,pitcher_source_and_workload_rebuild,cold_start_source_build,source_contract_reviewer,medical_workload_reviewer,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,above_average,strong,strong,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,P1_rebuild_source_file_before_video,pitcher_full_source_file_rebuild,not_started_locked,current_stat_page|recent_video_or_scouting_report|transaction_or_roster_status_source|workload_starter_runway_source|medical_current_status_source|contract_access_source|korea_or_overseas_willingness_source_if_available,[internal_card_name] stats 2026|[internal_card_name] video 2026|[internal_card_name] contract option salary|[internal_card_name] injury rehab availability|[internal_card_name] starter workload pitch count|[internal_card_name] transaction roster status,"Attach one stat page, one recent video/report, one workload/role source, and note starter or multi-inning runway.","Verify contract/access, current roster or transaction status, medical availability, and Korea/overseas openness if available.",stat_source_url_1|video_source_url_1|contract_source_url|medical_source_url|primary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80|reviewer_summary|continue_or_kill_reason,locked_source_rebuild_packet_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
